,setuptools,six,Degree,HIT,Closeness,Betweenness,PageRank,classification
499,True,False,6,0.0006728728217005254,0.31208258981879894,0.0023549992119353317,0.00042821388744875087,baja
500,False,False,11,3.080315204671767e-05,0.2530757615446236,0.0035213405309131194,0.000985387530892796,baja
501,False,False,1,1.6347560678521668e-05,0.237820162376368,0.0,0.00010382164781356694,baja
502,True,False,3,0.0005949758406397444,0.3100388086169713,4.855774866903122e-05,0.00024168198749970095,baja
503,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
504,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
505,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
506,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
507,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
508,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
509,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
510,True,False,3,0.0005858622605237847,0.309899802694887,8.156098528981726e-05,0.0002074699444612746,baja
511,True,False,2,0.0005718710248970827,0.3094004117863366,0.0,0.0001766595732238099,baja
512,True,False,2,0.0005595688987597447,0.30937271503476677,8.229022544015702e-05,0.00017743196395928113,baja
513,False,False,7,9.550089942462705e-05,0.23645337983397507,1.7526315763118322e-06,0.0005669056787929134,baja
514,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
515,True,False,2,0.0005595688987597447,0.30937271503476677,8.229022544015702e-05,0.00017743196395928113,baja
516,True,False,2,0.0005595688987597447,0.30937271503476677,8.229022544015702e-05,0.00017743196395928113,baja
517,True,False,2,0.0005711574618231401,0.30937271503476677,0.0,0.0001805907151147165,baja
518,True,False,3,0.0005724912769107666,0.3094004117863366,0.000143661056034151,0.00025477135839418834,baja
519,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
520,True,False,2,0.0005595688987597447,0.30937271503476677,8.229022544015702e-05,0.00017743196395928113,baja
521,True,False,2,0.0005595688987597447,0.30937271503476677,8.229022544015702e-05,0.00017743196395928113,baja
522,True,False,2,0.0005595688987597447,0.30937271503476677,8.229022544015702e-05,0.00017743196395928113,baja
523,True,False,3,0.0005734458307467453,0.3094004117863366,8.24571427331391e-05,0.0002540695851296197,baja
524,True,False,2,0.0005711806528723878,0.30937271503476677,0.0,0.000180364894464157,baja
525,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
526,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
527,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
528,True,False,6,0.0006267990223445313,0.30948353180383087,1.1684210508745548e-06,0.0004909103427826215,baja
529,True,False,2,0.0005724768778291045,0.3093450232414411,0.0,0.00017807287360688625,baja
530,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
531,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
532,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
533,True,False,2,0.0005586295761035865,0.30937271503476677,0.00015897389186913423,0.00017488462054990453,baja
534,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
535,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
536,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
537,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
538,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
539,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
540,False,False,2,1.5268276483156567e-05,0.2381971603593204,0.0005629770986149244,0.0001820016335625512,baja
541,False,False,3,4.363650103674475e-05,0.23855888725432317,1.6196565082716919e-06,0.00023168158449757785,baja
542,True,False,4,0.0005920520303466703,0.31227998551128394,0.0008791630674942719,0.00030530480480238874,baja
543,True,False,2,0.0005725053855168024,0.31079160068825357,0.0,0.00016805571719988576,baja
544,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
545,True,False,3,0.0005728149849491488,0.3094004117863366,0.0005771999991320295,0.00028312394361811836,baja
546,False,False,1,1.3916638365267035e-05,0.2362594065937503,0.0,0.00012346046890869856,baja
547,True,False,5,0.0005894852637621368,0.3097054036789479,0.00045505080103826645,0.0003198608410300857,baja
548,False,False,2,4.3982058069334484e-05,0.24181378391081582,7.835906546619532e-07,0.00014592674873675903,baja
549,False,False,4,6.1010769356294655e-05,0.24261162510729234,3.9939605437735705e-06,0.0002653913360668713,baja
550,False,False,58,0.0011046565837111353,0.2602019725683918,0.0010573702243975927,0.0025928725292698835,baja
551,True,False,2,0.0005620040727495924,0.30937271503476677,3.7549986285731914e-05,0.00016851556070327173,baja
552,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
553,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
554,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
555,True,False,2,0.0005579155035998161,0.30937271503476677,0.0002884330822730327,0.00019517845070594268,baja
556,False,False,2,2.7446424535009507e-05,0.23629171336341992,8.345864649103963e-08,0.0002038232645741864,baja
557,True,False,4,0.0005761722169856451,0.3113796377739778,0.0014655498634275638,0.0003067863322826075,baja
558,False,False,3,5.7230848638341274e-05,0.24279911477120836,9.931137008827037e-06,0.0002304542530081392,baja
559,True,False,3,0.0006501648361227785,0.31143575738067764,4.1427811587312744e-05,0.00021426548765094463,baja
560,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
561,True,False,4,0.0007511328464639093,0.3107636543164625,3.270500457627317e-05,0.00022674859153853878,baja
562,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
563,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
564,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
565,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
566,True,False,6,0.0007380023301801739,0.3108754699697202,0.0001319446726098565,0.0003466689036907669,baja
567,False,False,14,0.00022841545125235852,0.24375811818686552,7.358219718252918e-05,0.0007608441349629207,baja
568,True,False,2,0.0005714879072441839,0.3093450232414411,0.0,0.00017862392363404776,baja
569,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
570,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
571,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
572,True,False,6,0.000713265091095247,0.3113796377739778,5.919275104675829e-05,0.0003210455829996807,baja
573,False,False,23,0.00040778740271946206,0.24647001851757092,9.536309526041634e-05,0.0011651446388162285,baja
574,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
575,True,False,7,0.000688798270785769,0.3101222720435552,0.0009231296675195182,0.0004522407761502914,baja
576,True,False,2,0.0005739831602032599,0.30948353180383087,0.0,0.00016330517545676162,baja
577,False,False,2,3.0840319262983356e-05,0.23676115637825443,1.9192547559785345e-07,0.00016384851967120065,baja
578,False,False,1,1.6734472203043234e-05,0.23668008489613612,0.0,9.819030725936694e-05,baja
579,True,False,2,0.0005595902477976107,0.3094558201695361,0.00012521234224257077,0.00016947182108757887,baja
580,False,False,8,9.637963525338416e-05,0.23690722509277348,0.00031961255394638197,0.0005731373184434131,baja
581,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
582,True,False,2,0.0005724768778291045,0.3093450232414411,0.0,0.00017807287360688625,baja
583,True,False,2,0.0005720891724768024,0.3094281134974823,0.0,0.00016597732315788764,baja
584,True,False,6,0.0006108408989274434,0.3095666964934951,9.961330015306683e-05,0.00040614749092664356,baja
585,True,False,4,0.0005780181542182088,0.31208258981879894,0.0011902113497518167,0.00031812994340900944,baja
586,False,False,2,2.834043369424525e-05,0.23800031675872044,1.3475809711077857e-06,0.0001788529160219894,baja
587,True,False,4,0.0005994814213285724,0.3107636543164625,2.2068756661369907e-06,0.0003187894314213692,baja
588,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
589,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
590,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
591,True,False,3,0.0005860925563591266,0.3094004117863366,1.1127819532138617e-07,0.00024768401069914624,baja
592,True,False,6,0.0006157384603420694,0.30959442799009046,0.00010391048216674437,0.00044741806162452004,baja
593,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
594,True,False,6,0.0005884866203143833,0.30964990589135194,0.001579099248343118,0.00048047871239116933,baja
595,False,False,2,1.4306337912134151e-05,0.23693970928653363,0.00044469459694865997,0.00020433471519074004,baja
596,False,False,2,2.790044390431581e-05,0.23650192292160266,7.307268159437691e-07,0.00018339114265443295,baja
597,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
598,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
599,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
600,False,False,5,7.441988076582248e-05,0.24056818875493383,1.0030107236237189e-05,0.0003562005365445098,baja
601,True,False,3,0.0005862576586158643,0.3094281134974823,1.217159624698226e-07,0.0002369174810339185,baja
602,True,False,2,0.0005718131920190324,0.3093450232414411,0.0,0.00017623774386630383,baja
603,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
604,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
605,True,False,4,0.0005806028984360066,0.3094558201695361,0.0002879423856900219,0.0003093138566009605,baja
606,True,False,2,0.0005724768778291045,0.3093450232414411,0.0,0.00017807287360688625,baja
607,True,False,2,0.0005627651144938039,0.3119980680376799,0.0008785997566971158,0.00017425559813305275,baja
608,True,False,2,0.0005583488603826849,0.30937271503476677,0.0001757341777852739,0.00017302913270136801,baja
609,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
610,True,False,4,0.0006078283743884854,0.30987201646672463,3.718287127640328e-05,0.00025757159342365224,baja
611,True,False,2,0.0005746041345754512,0.3094004117863366,0.0,0.00015811144493905522,baja
612,True,False,6,0.0007143578502370173,0.3099831912865172,2.2017729751086195e-05,0.00035079190828030685,baja
613,True,False,4,0.0005720982645265276,0.3173847552257672,0.0022647737620329306,0.0002877763249510676,baja
614,False,False,3,6.626265529394561e-05,0.24441319658086136,1.7246009810066196e-06,0.00019428210539881456,baja
615,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
616,True,False,7,0.0007614836530044393,0.31101535274058495,0.00035287152145564634,0.00036970134994588906,baja
617,False,False,7,0.0001154942571019865,0.24550703982761807,6.10823392382086e-05,0.000407060979096475,baja
618,False,False,5,8.213405972854338e-05,0.2402504414079513,0.000276001756316427,0.0002766509957369548,baja
619,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
620,True,False,3,0.000585016210932255,0.30937271503476677,8.345864649103963e-08,0.00026414390922900344,baja
621,True,False,2,0.0005714617572473111,0.3093450232414411,0.0,0.00018330552646414944,baja
622,True,False,3,0.0005879767616762117,0.31079160068825357,0.00023258201866157275,0.00022254691690410083,baja
623,False,False,2,4.394540875611567e-05,0.24177994960496568,0.0,0.00015467057426043189,baja
624,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
625,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
626,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
627,True,False,5,0.0006158871110651369,0.31151997472988824,0.0018017020743288758,0.00033176963954998696,baja
628,False,False,3,1.5000433940568949e-05,0.24514133917246272,0.0013620019310758376,0.0002667616936107838,baja
629,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
630,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
631,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
632,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
633,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
634,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
635,True,False,3,0.000578283589091185,0.3094004117863366,2.676769472780389e-05,0.00023002544068687872,baja
636,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
637,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
638,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
639,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
640,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
641,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
642,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
643,False,False,4,5.623423308375845e-05,0.23645337983397507,5.200115665980161e-07,0.00032715039680888714,baja
644,True,False,2,0.0005711242496615181,0.3093450232414411,0.0,0.00018855868615395494,baja
645,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
646,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
647,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
648,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
649,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
650,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
651,True,False,3,0.0005855194420248242,0.3094004117863366,1.6691729298207926e-07,0.0002537504047664255,baja
652,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
653,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
654,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
655,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
656,True,False,2,0.0005620040727495924,0.30937271503476677,3.7549986285731914e-05,0.00016851556070327173,baja
657,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
658,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
659,True,False,3,0.00056087066177532,0.3221478933308519,0.021186551987946344,0.0002377985285263665,baja
660,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
661,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
662,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
663,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
664,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
665,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
666,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
667,True,False,4,0.0005817353595353708,0.3094558201695361,0.00031059054581193744,0.00029607865946776845,baja
668,False,False,2,2.8031731202531774e-05,0.23630787006176956,0.0,0.00017591323714353932,baja
669,True,False,8,0.0007282211580215541,0.3109034364567632,0.0004256255384659663,0.0004396251897930584,baja
670,False,False,4,7.66493316372269e-05,0.24193227858966607,3.6274578884918476e-06,0.0002638346424460813,baja
671,True,False,3,0.0005720630841226279,0.3094281134974823,0.00028637660661062395,0.0002461378771746322,baja
672,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
673,True,False,3,0.0005787608684542683,0.3094004117863366,9.481823675102257e-05,0.00022582937903005494,baja
674,True,False,2,0.0005719663832290342,0.30937271503476677,0.0,0.0001710754884655882,baja
675,True,False,4,0.0005741540072949409,0.30948353180383087,0.00010184405405280784,0.00027159856260476384,baja
676,True,False,2,0.0005711242496615181,0.3093450232414411,0.0,0.00018855868615395494,baja
677,True,False,2,0.0005659724710964226,0.30937271503476677,1.9857870205839777e-05,0.0001656292360714755,baja
678,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
679,True,False,5,0.0006067076702842634,0.3099831912865172,0.0002595281761031297,0.0003105621468095419,baja
680,False,False,3,5.993665151492693e-05,0.2418984111187359,2.6981323155075223e-06,0.00020250446606321642,baja
681,False,False,5,7.812002491241931e-05,0.2413746752097625,1.6291778465084346e-05,0.00030858741868761656,baja
682,True,False,10,0.0008371718834701183,0.3110993428439445,9.169931463278996e-05,0.0005627895789435654,baja
683,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
684,True,False,2,0.0005640403586595246,0.30937271503476677,2.6590339667673367e-05,0.00016290491498540557,baja
685,True,False,3,0.000559443769878844,0.3171517481557658,0.0022308919846322052,0.00025237217972963325,baja
686,False,True,4,3.476227623350214e-05,0.2663585818615321,0.0014001710821948193,0.0003288913711712439,baja
687,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
688,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
689,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
690,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
691,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
692,True,False,3,0.0005599219450516349,0.30962216445559754,0.0012819454428563673,0.000254652535778616,baja
693,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
694,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
695,True,False,3,0.0005787608684542683,0.3094004117863366,9.481823675102257e-05,0.00022582937903005494,baja
696,True,False,5,0.0005904879881807576,0.3113515855543585,0.00039497872540869355,0.0003767772666933772,baja
697,False,False,6,8.244698024080078e-05,0.237722011256939,3.1210884306807826e-06,0.00046748866505100863,baja
698,False,False,2,2.896834391162779e-05,0.2380986978748453,2.1460794811981618e-07,0.00017556427993516572,baja
699,True,False,3,0.0005858490202409459,0.3094558201695361,3.2588614344120236e-07,0.0002428949615055352,baja
700,True,False,3,0.0005643621506513055,0.30987201646672463,0.00028061788151436334,0.00021885569093549464,baja
701,False,False,5,0.00021034628502149136,0.25571606360735327,8.538544143009152e-06,0.00025950452192621544,baja
702,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
703,True,False,2,0.0005640403586595246,0.30937271503476677,2.6590339667673367e-05,0.00016290491498540557,baja
704,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
705,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
706,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
707,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
708,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
709,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
710,True,False,2,0.0005575896826491962,0.30951124840169975,0.0010585979582363523,0.0001974009634301164,baja
711,False,False,3,1.4035490331356506e-05,0.23865773079575855,0.000578471189720462,0.0003130838369401812,baja
712,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
713,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
714,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
715,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
716,True,False,3,0.0005820627373732234,0.3094004117863366,3.6749590389213446e-05,0.0002132867522727533,baja
717,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
718,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
719,True,False,2,0.0005711242496615181,0.3093450232414411,0.0,0.0001885586861539549,baja
720,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
721,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
722,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
723,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
724,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
725,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
726,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
727,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
728,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
729,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
730,True,False,3,0.0005820627373732234,0.3094004117863366,3.6749590389213446e-05,0.0002132867522727533,baja
731,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
732,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
733,True,False,2,0.0005575778012908071,0.30937271503476677,0.0005771999991320295,0.00022753073037393729,baja
734,False,False,1,1.3546448370711074e-05,0.23624325652152434,0.0,0.00013990543768084112,baja
735,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
736,True,False,7,0.000654948020466264,0.3119980680376799,0.00032091981812022556,0.0003784230899232851,baja
737,True,False,15,0.0008569808855805499,0.31149189721977283,0.0004066568559393195,0.0007542676461533834,baja
738,False,False,2,4.557248698525628e-05,0.24271385628579112,7.336541691656383e-07,0.0001375575970370305,baja
739,True,False,2,0.0005714617572473111,0.3093450232414411,0.0,0.00018330552646414944,baja
740,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
741,True,False,3,0.0005798531850587041,0.3094004117863366,2.002478749882184e-05,0.00024064876725214332,baja
742,True,False,2,0.0005713363206449923,0.30937271503476677,0.0,0.00017657895086996956,baja
743,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
744,True,False,2,0.0005590567317891623,0.30937271503476677,0.00010113951988671252,0.00016913208837709276,baja
745,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
746,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
747,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
748,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
749,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
750,True,False,3,0.0005928093418055367,0.31006662476703567,9.387442998441643e-05,0.00022255861172679826,baja
751,True,False,2,0.0005719974227631963,0.3097054036789479,0.0,0.00017461702306258544,baja
752,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
753,True,False,3,0.0005928093418055367,0.31006662476703567,9.387442998441643e-05,0.00022255861172679826,baja
754,True,False,4,0.0005934889720425541,0.3101222720435552,0.00039794377530243065,0.0003023168268589559,baja
755,False,False,2,2.7973880666848414e-05,0.23671250682557393,1.2146091756976677e-07,0.00018723579253007928,baja
756,True,False,2,0.0005689718293569338,0.30987201646672463,4.7222310378648065e-05,0.00016448709560378834,baja
757,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
758,True,False,2,0.0005810862004488196,0.3100109974572461,4.647128250675516e-05,0.0001665333478656083,baja
759,True,False,5,0.0006010338467368682,0.310289333781054,0.0007391592387098767,0.0003587982733024832,baja
760,False,False,21,0.0003239220344059729,0.24535017745657955,0.0009144040953509405,0.0011712854537749189,baja
761,False,False,1,1.4602220452296903e-05,0.23677737733991364,0.0,0.00010416976773598691,baja
762,True,False,2,0.0005810862004488196,0.3100109974572461,4.647128250675516e-05,0.0001665333478656083,baja
763,True,False,2,0.0005810862004488196,0.3100109974572461,4.647128250675516e-05,0.0001665333478656083,baja
764,True,False,2,0.0005689718293569338,0.30987201646672463,4.7222310378648065e-05,0.00016448709560378834,baja
765,True,False,3,0.0005928093418055367,0.31006662476703567,9.387442998441643e-05,0.00022255861172679826,baja
766,True,False,2,0.0005810862004488196,0.3100109974572461,4.647128250675516e-05,0.0001665333478656083,baja
767,True,False,3,0.0005814517706298668,0.31040080830369854,0.003544116464901993,0.00025488014283033125,baja
768,False,False,5,1.5047030080169972e-05,0.24130726153144672,0.0034663930798513663,0.0005173588909443331,alta
769,True,False,2,0.0005810862004488196,0.3100109974572461,4.647128250675516e-05,0.0001665333478656083,baja
770,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
771,True,False,4,0.0005931594573596435,0.3101222720435552,0.0006710744291164655,0.0003166357832974291,baja
772,False,False,1,1.4410910811003691e-05,0.23668008489613612,0.0,0.00011043906693964333,baja
773,True,False,2,0.0005810862004488196,0.3100109974572461,4.647128250675516e-05,0.0001665333478656083,baja
774,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
775,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
776,True,False,2,0.0005810862004488196,0.3100109974572461,4.647128250675516e-05,0.0001665333478656083,baja
777,True,False,6,0.0005938957595450007,0.3111553614525416,0.001987697440216588,0.0004750443512621875,baja
778,False,False,1,1.442879939895397e-05,0.23728133193638035,0.0,0.00011044887003187017,baja
779,False,False,1,1.442879939895397e-05,0.23728133193638035,0.0,0.00011044887003187017,baja
780,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
781,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
782,True,False,4,0.0006467526250043736,0.31070777664779103,0.00018005237112219744,0.00026255917455828644,baja
783,True,False,2,0.0005620040727495924,0.30937271503476677,3.7549986285731914e-05,0.00016851556070327173,baja
784,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
785,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
786,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
787,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
788,True,False,2,0.0005620040727495924,0.30937271503476677,3.7549986285731914e-05,0.00016851556070327173,baja
789,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
790,True,False,2,0.0005724768778291045,0.3093450232414411,0.0,0.00017807287360688625,baja
791,True,False,1,0.0005572486880002166,0.3093173364050281,0.0,0.00010846183174259837,baja
792,True,False,2,0.0005767044734871829,0.3093450232414411,0.0,0.00016464683361406835,baja
793,True,False,8,0.000752515952922418,0.31341276862731293,9.954193800873418e-05,0.00041109647854949984,baja
